name,Mean,MCSE,StdDev,2.5%,50%,97.5%,N_Eff,N_Eff/s,R_hat
"etaStd[4,11]",0.02066,0.06945,0.9852,-2.138,0.02861,1.722,201.2,0.005498,1.013
"etaStd[4,12]",0.1714,0.06633,0.9251,-1.825,0.1718,1.892,194.5,0.005315,1.026
"etaStd[4,13]",0.3399,0.1154,0.9846,-1.748,0.3970,2.134,72.82,0.001990,1.049
"etaStd[4,14]",0.2439,0.07364,0.9554,-1.849,0.2721,1.942,168.3,0.004599,1.022
"etaStd[4,15]",-0.3897,0.1021,1.049,-2.415,-0.4695,1.704,105.7,0.002888,1.041
"etaStd[4,16]",0.2313,0.08090,0.9515,-1.674,0.3120,1.909,138.3,0.003779,1.022
"etaStd[4,17]",-0.09164,0.06592,0.9009,-1.767,-0.1321,1.634,186.8,0.005103,1.010
"etaStd[4,18]",-0.2183,0.08984,0.9762,-2.067,-0.2409,1.738,118.1,0.003226,1.030
"etaStd[4,19]",0.1833,0.1111,0.9921,-1.695,0.1581,2.018,79.74,0.002179,1.043
"etaStd[4,20]",0.02785,0.08726,0.9095,-1.942,0.02542,1.767,108.7,0.002968,1.022
"etaStd[5,1]",-0.05453,0.06960,1.012,-2.109,0.004116,1.724,211.2,0.005771,1.003
"etaStd[5,2]",0.04163,0.05840,0.9601,-1.933,0.04188,1.805,270.3,0.007385,1.001
"etaStd[5,3]",0.05019,0.08392,0.9545,-1.914,0.01523,1.893,129.4,0.003535,1.011
"etaStd[5,4]",-0.2651,0.07016,0.9770,-2.148,-0.2774,1.631,193.9,0.005298,1.018
"etaStd[5,5]",-0.07604,0.08514,0.9748,-2.061,-0.1330,1.737,131.1,0.003582,1.017
"etaStd[5,6]",0.1738,0.09822,1.081,-1.910,0.1658,2.317,121.1,0.003309,1.012
"etaStd[5,7]",-0.08163,0.07892,0.9731,-2.032,-0.05296,1.753,152.0,0.004154,1.025
"etaStd[5,8]",0.2247,0.06098,0.9389,-1.873,0.1963,2.003,237.0,0.006476,1.016
"etaStd[5,9]",0.1255,0.07621,0.9766,-1.851,0.1503,1.936,164.2,0.004486,1.009
"etaStd[5,10]",0.01582,0.07617,0.9498,-1.774,-0.04286,1.914,155.5,0.004248,1.013
"etaStd[5,11]",-0.06467,0.07527,0.9794,-1.932,-0.08599,1.726,169.3,0.004626,1.014
"etaStd[5,12]",0.03926,0.07947,1.022,-2.144,0.05771,1.924,165.5,0.004521,1.029
"etaStd[5,13]",0.001881,0.08304,0.9325,-2.115,0.03205,1.704,126.1,0.003445,1.015
"etaStd[5,14]",-0.09819,0.06363,1.010,-2.055,-0.06851,1.827,252.1,0.006887,1.007
"etaStd[5,15]",0.1266,0.07530,1.007,-1.819,0.1021,2.065,178.9,0.004888,1.036
"etaStd[5,16]",-0.1008,0.08099,1.016,-2.170,-0.1095,1.895,157.3,0.004296,1.018
"etaStd[5,17]",-0.02232,0.07152,0.9769,-1.964,-0.07385,1.827,186.6,0.005098,1.008
"etaStd[5,18]",0.02700,0.07765,0.9694,-1.993,-0.003115,1.839,155.9,0.004258,1.003
"etaStd[5,19]",-0.1241,0.08126,1.028,-2.334,-0.08104,1.776,160.0,0.004371,1.025
"etaStd[5,20]",-0.1637,0.06421,0.9474,-2.081,-0.1769,1.795,217.7,0.005948,1.006
"etaStd[6,1]",0.1129,0.08806,1.044,-1.896,0.1479,2.193,140.6,0.003840,1.034
"etaStd[6,2]",0.07492,0.07274,0.9174,-1.744,0.09823,1.812,159.1,0.004346,1.013
"etaStd[6,3]",0.1073,0.06308,0.9885,-1.858,0.1136,1.954,245.6,0.006709,1.007
"etaStd[6,4]",-0.01236,0.08205,1.034,-2.283,0.04262,1.841,158.7,0.004335,1.007
"etaStd[6,5]",-0.05261,0.07782,0.9365,-2.187,-0.03852,1.765,144.8,0.003957,1.010
"etaStd[6,6]",0.02517,0.09662,1.094,-2.087,-0.00007627,1.988,128.3,0.003506,1.007
"etaStd[6,7]",0.01496,0.07232,0.9620,-1.932,-0.004622,1.906,177.0,0.004835,1.029
"etaStd[6,8]",-0.1766,0.1071,1.037,-2.209,-0.2096,1.841,93.91,0.002566,1.015
"etaStd[6,9]",0.07409,0.08681,0.9883,-1.859,0.04144,1.931,129.6,0.003541,1.027
"etaStd[6,10]",-0.07832,0.05891,0.9395,-1.921,-0.07778,1.856,254.4,0.006950,1.005
"etaStd[6,11]",-0.01277,0.06710,0.9862,-2.013,-0.04734,1.931,216.0,0.005901,1.014
"etaStd[6,12]",0.06251,0.07329,1.003,-1.946,0.07223,1.906,187.2,0.005113,1.023
"etaStd[6,13]",0.1605,0.07074,0.9237,-1.767,0.1895,1.847,170.5,0.004659,1.011
"etaStd[6,14]",-0.004216,0.07084,0.9758,-2.102,0.01759,1.695,189.8,0.005185,1.005
"etaStd[6,15]",-0.06797,0.1182,1.080,-2.399,-0.07591,1.895,83.48,0.002281,1.025
"etaStd[6,16]",0.1385,0.1078,1.069,-2.027,0.1326,2.108,98.32,0.002686,1.019
"etaStd[6,17]",-0.07095,0.1013,0.9282,-1.911,-0.06173,1.667,84.02,0.002296,1.088
"etaStd[6,18]",-0.09047,0.07103,0.9319,-1.931,-0.1392,1.616,172.1,0.004703,1.014
"etaStd[6,19]",0.05641,0.08694,0.9298,-1.801,0.07671,1.783,114.4,0.003125,1.014
"etaStd[6,20]",-0.1320,0.07135,1.003,-2.195,-0.1829,1.790,197.7,0.005402,1.012
"etaStd[7,1]",0.09469,0.1176,1.053,-1.933,0.07949,2.170,80.30,0.002194,1.042
"etaStd[7,2]",-0.3281,0.07676,0.9867,-2.288,-0.3701,1.601,165.2,0.004514,1.036
"etaStd[7,3]",-0.1347,0.07008,0.8851,-1.976,-0.1427,1.597,159.5,0.004358,1.029
"etaStd[7,4]",-0.1977,0.1017,0.9596,-2.199,-0.1767,1.646,89.03,0.002433,1.033
"etaStd[7,5]",0.06622,0.1125,0.9786,-2.103,0.03669,1.922,75.74,0.002069,1.058
"etaStd[7,6]",-0.1517,0.06265,0.9639,-2.102,-0.1809,1.652,236.7,0.006467,1.011
"etaStd[7,7]",-0.2363,0.07203,0.9874,-2.196,-0.2613,1.631,187.9,0.005134,1.014
"etaStd[7,8]",0.4361,0.07732,0.9291,-1.541,0.4197,2.291,144.4,0.003945,1.008
"etaStd[7,9]",0.1013,0.07654,0.9591,-1.897,0.09342,1.938,157.0,0.004289,1.002
"etaStd[7,10]",0.07818,0.06196,0.9109,-2.169,0.1291,1.564,216.1,0.005905,1.020
"etaStd[7,11]",-0.2055,0.08824,0.9360,-2.137,-0.1904,1.443,112.5,0.003074,1.027
"etaStd[7,12]",0.3618,0.09724,1.004,-1.631,0.3661,2.219,106.6,0.002914,1.022
"etaStd[7,13]",-0.3609,0.1088,0.9727,-2.386,-0.3387,1.382,79.90,0.002183,1.044
"etaStd[7,14]",-0.2937,0.08809,0.9178,-2.168,-0.3337,1.515,108.5,0.002965,1.011
"etaStd[7,15]",0.5450,0.09328,1.033,-1.803,0.6671,2.270,122.7,0.003353,1.005
"etaStd[7,16]",-0.2435,0.07757,0.9338,-2.302,-0.2244,1.459,144.9,0.003960,1.005
"etaStd[7,17]",-0.2264,0.1078,1.002,-2.179,-0.2621,1.572,86.45,0.002362,1.044
"etaStd[7,18]",-0.2028,0.08086,0.9583,-2.220,-0.1904,1.647,140.4,0.003837,1.018
"etaStd[7,19]",-0.4817,0.07079,0.9575,-2.558,-0.4550,1.252,182.9,0.004998,1.014
"etaStd[7,20]",0.1309,0.1035,1.055,-2.173,0.1778,2.061,103.9,0.002839,1.036
"etaStd[8,1]",-0.1168,0.09731,0.9503,-1.932,-0.1359,1.807,95.38,0.002606,1.011
"etaStd[8,2]",-0.1880,0.07733,0.8439,-1.877,-0.2145,1.487,119.1,0.003254,1.010
"etaStd[8,3]",-0.3609,0.2401,0.9736,-2.395,-0.4107,1.485,16.44,0.0004492,1.092
"etaStd[8,4]",-0.2435,0.06122,0.7855,-1.897,-0.2519,1.253,164.6,0.004498,1.024
"etaStd[8,5]",0.3138,0.07018,0.9275,-1.758,0.3463,2.063,174.7,0.004772,1.018
"etaStd[8,6]",0.4168,0.1104,0.9938,-1.687,0.4771,2.233,80.97,0.002212,1.050
"etaStd[8,7]",0.08228,0.07070,0.8906,-1.849,0.1337,1.640,158.7,0.004336,1.026
"etaStd[8,8]",0.5725,0.1193,1.090,-1.718,0.5948,2.601,83.41,0.002279,1.042
"etaStd[8,9]",0.5088,0.06985,0.9007,-1.394,0.5467,2.213,166.3,0.004543,1.018
"etaStd[8,10]",-0.05313,0.07757,0.9551,-2.135,-0.06265,1.746,151.6,0.004142,1.020
"etaStd[8,11]",-0.07440,0.07805,0.8483,-1.713,-0.08575,1.648,118.1,0.003227,1.008
"etaStd[8,12]",0.3514,0.1162,0.8833,-1.543,0.4091,1.913,57.83,0.001580,1.046
"etaStd[8,13]",-0.3674,0.09490,0.9007,-2.192,-0.3884,1.376,90.08,0.002461,1.036
"etaStd[8,14]",-0.2955,0.07840,0.8352,-1.989,-0.3043,1.388,113.5,0.003101,1.030
"etaStd[8,15]",0.5855,0.08458,1.001,-1.561,0.5825,2.406,140.1,0.003827,1.013
"etaStd[8,16]",-0.4484,0.09247,0.8771,-2.194,-0.4585,1.297,89.97,0.002458,1.032
"etaStd[8,17]",-0.05643,0.08431,0.8595,-1.682,-0.1576,1.755,103.9,0.002839,1.023
"etaStd[8,18]",-0.004341,0.08483,0.9581,-1.734,-0.04899,1.829,127.6,0.003485,1.015
"etaStd[8,19]",-0.7673,0.1189,0.9765,-2.667,-0.7360,1.054,67.46,0.001843,1.045
"etaStd[8,20]",0.3490,0.08685,0.9426,-1.623,0.3775,1.934,117.8,0.003218,1.051
"etaStd[9,1]",0.05863,0.07971,0.9132,-1.915,0.07893,1.720,131.2,0.003585,1.029
"etaStd[9,2]",-0.3901,0.08513,0.9250,-2.226,-0.3873,1.368,118.1,0.003226,1.033
"etaStd[9,3]",-0.4429,0.08223,0.9166,-2.381,-0.4276,1.303,124.3,0.003395,1.037
"etaStd[9,4]",-0.2461,0.06787,0.8488,-1.935,-0.2350,1.495,156.4,0.004273,1.043
"etaStd[9,5]",0.08787,0.07096,0.8820,-1.822,0.1116,1.655,154.5,0.004221,1.004
"etaStd[9,6]",0.7600,0.1929,0.9129,-1.374,0.8145,2.390,22.39,0.0006117,1.104
"etaStd[9,7]",0.1992,0.07530,0.9354,-1.938,0.2393,1.822,154.3,0.004216,1.035
"etaStd[9,8]",1.066,0.07783,0.8937,-0.8677,1.120,2.613,131.9,0.003603,1.039
"etaStd[9,9]",0.08274,0.05864,0.8990,-1.983,0.1547,1.619,235.0,0.006422,1.011
"etaStd[9,10]",0.05389,0.07358,0.8897,-1.871,0.06784,1.747,146.2,0.003995,1.008
"etaStd[9,11]",-0.3970,0.07937,0.8526,-2.109,-0.3578,1.203,115.4,0.003152,1.051
"etaStd[9,12]",0.04162,0.07800,0.9582,-1.975,0.09018,1.610,150.9,0.004123,1.014
"etaStd[9,13]",-0.5052,0.07037,0.8255,-2.168,-0.4390,0.9585,137.6,0.003760,1.024
"etaStd[9,14]",-0.4661,0.08077,0.8995,-2.354,-0.4177,1.154,124.0,0.003388,1.016
"etaStd[9,15]",0.7326,0.2033,0.9179,-1.410,0.7707,2.438,20.39,0.0005572,1.111
"etaStd[9,16]",-0.5852,0.2032,0.9036,-2.311,-0.5710,1.180,19.77,0.0005402,1.097
"etaStd[9,17]",-0.005428,0.06329,0.8938,-1.996,-0.03102,1.728,199.4,0.005449,1.015
"etaStd[9,18]",0.05654,0.06870,0.8201,-1.804,0.1085,1.512,142.5,0.003894,1.047
"etaStd[9,19]",-0.5797,0.08026,0.8717,-2.316,-0.5978,1.134,117.9,0.003222,1.048
"etaStd[9,20]",-0.09826,0.07733,0.9326,-1.938,-0.09399,1.686,145.4,0.003974,1.013
"etaStd[10,1]",-0.002259,0.07505,0.9847,-1.863,-0.03759,1.800,172.2,0.004704,1.006
"etaStd[10,2]",0.008907,0.06629,0.9329,-1.771,0.009379,1.746,198.0,0.005411,1.009
"etaStd[10,3]",-0.1875,0.06893,0.9993,-2.151,-0.1756,1.769,210.2,0.005742,1.020
"etaStd[10,4]",-0.06353,0.06676,0.9850,-2.022,-0.02431,1.745,217.7,0.005948,1.013
"etaStd[10,5]",-0.02469,0.09862,1.013,-2.030,-0.06960,2.070,105.5,0.002882,1.026
"etaStd[10,6]",0.01460,0.05832,0.9381,-1.780,-0.04425,1.854,258.7,0.007069,1.005
"etaStd[10,7]",0.03443,0.06874,0.9656,-2.068,0.1055,1.781,197.3,0.005391,1.013
"etaStd[10,8]",0.1672,0.09042,1.041,-2.091,0.1779,2.129,132.5,0.003620,1.033
"etaStd[10,9]",-0.05847,0.07912,0.9558,-1.900,-0.09227,1.773,145.9,0.003987,1.009
"etaStd[10,10]",-0.05066,0.07508,1.056,-1.981,-0.1268,2.144,197.9,0.005407,1.0000
"etaStd[10,11]",-0.06606,0.07912,1.014,-2.104,-0.08359,1.996,164.2,0.004487,1.001
"etaStd[10,12]",-0.1756,0.07310,0.9874,-2.025,-0.1895,1.705,182.5,0.004985,1.003
"etaStd[10,13]",0.08651,0.07998,0.9869,-1.861,0.07108,2.037,152.3,0.004160,1.020
"etaStd[10,14]",-0.04929,0.05914,0.8816,-1.790,-0.06455,1.661,222.2,0.006071,1.012
"etaStd[10,15]",-0.2159,0.07939,1.046,-2.381,-0.2156,1.801,173.7,0.004746,1.013
"etaStd[10,16]",-0.07793,0.06969,0.9763,-2.080,-0.1195,1.719,196.3,0.005362,1.010
"etaStd[10,17]",-0.02397,0.07812,1.025,-2.051,-0.07031,1.926,172.3,0.004707,1.019
"etaStd[10,18]",-0.02706,0.08196,0.9919,-2.132,-0.02653,1.791,146.5,0.004002,1.019
"etaStd[10,19]",-0.1571,0.07039,0.9643,-2.196,-0.1782,1.485,187.6,0.005127,1.021
"etaStd[10,20]",0.09735,0.08018,0.9493,-1.934,0.09292,1.879,140.2,0.003830,1.021
"etaStd[11,1]",0.1075,0.06676,0.9553,-1.750,0.1580,1.873,204.8,0.005595,1.026
"etaStd[11,2]",-0.04596,0.08128,1.051,-2.122,-0.02842,1.915,167.1,0.004567,1.016
"etaStd[11,3]",0.005808,0.06745,0.9439,-2.091,0.02452,1.787,195.9,0.005351,1.020
"etaStd[11,4]",-0.01760,0.06906,0.9961,-1.844,-0.04960,1.913,208.0,0.005683,1.011
"etaStd[11,5]",0.05871,0.05762,0.8599,-1.732,0.07498,1.672,222.7,0.006085,1.009
"etaStd[11,6]",0.1357,0.07544,0.9436,-1.873,0.2036,1.845,156.4,0.004274,1.023
"etaStd[11,7]",0.01376,0.07343,0.9495,-1.932,0.04536,1.854,167.2,0.004568,1.017
"etaStd[11,8]",-0.06916,0.06419,0.9769,-2.026,-0.09828,1.815,231.6,0.006328,1.009
"etaStd[11,9]",0.02713,0.07330,0.9571,-2.008,0.04294,1.939,170.5,0.004658,1.012
"etaStd[11,10]",-0.01137,0.09782,1.039,-2.242,0.02088,1.780,112.8,0.003081,1.026
"etaStd[11,11]",0.07132,0.09787,0.9862,-1.986,0.06182,1.961,101.5,0.002774,1.028
"etaStd[11,12]",-0.09446,0.06841,1.007,-2.295,-0.06963,1.762,216.7,0.005920,1.005
"etaStd[11,13]",0.003860,0.07244,1.023,-2.041,0.06238,1.869,199.4,0.005448,1.012
"etaStd[11,14]",-0.07110,0.07920,0.9846,-1.995,-0.04334,1.815,154.5,0.004222,1.026
"etaStd[11,15]",-0.1249,0.08422,0.9885,-2.073,-0.1360,1.845,137.7,0.003763,1.027
"etaStd[11,16]",0.05413,0.06756,0.9846,-1.919,0.05588,1.809,212.4,0.005803,1.011
"etaStd[11,17]",-0.002668,0.08083,1.024,-2.095,-0.03800,1.922,160.6,0.004389,1.015
"etaStd[11,18]",-0.09187,0.06776,0.9848,-2.134,-0.06971,1.716,211.3,0.005772,1.002
"etaStd[11,19]",-0.1644,0.07454,0.9584,-2.043,-0.2120,1.651,165.3,0.004517,1.007
"etaStd[11,20]",0.03890,0.07262,0.9577,-1.919,0.02060,1.861,173.9,0.004752,1.030
"etaStd[12,1]",-0.1190,0.08777,1.039,-2.343,-0.09863,1.887,140.2,0.003830,1.004
"etaStd[12,2]",-0.1423,0.08407,1.053,-2.092,-0.1586,1.813,156.8,0.004285,1.025
"etaStd[12,3]",-0.09361,0.09710,1.023,-2.264,-0.04708,1.792,111.0,0.003033,1.012
"etaStd[12,4]",0.06241,0.07362,0.9946,-2.118,0.07805,1.926,182.5,0.004987,1.004
"etaStd[12,5]",-0.007237,0.06509,0.9465,-1.945,-0.002677,1.787,211.4,0.005776,1.006
"etaStd[12,6]",0.1158,0.07750,0.9795,-1.980,0.1148,1.947,159.7,0.004364,1.012
"etaStd[12,7]",0.03422,0.08120,1.050,-2.071,0.05536,2.014,167.3,0.004572,1.002
"etaStd[12,8]",0.1181,0.06509,0.9498,-1.877,0.1457,1.872,212.9,0.005817,1.007
"etaStd[12,9]",0.05168,0.08739,1.055,-2.255,0.07431,2.020,145.7,0.003982,1.023
"etaStd[12,10]",-0.02165,0.06958,0.9774,-2.093,0.00009936,1.739,197.3,0.005391,1.004
"etaStd[12,11]",-0.07162,0.07694,1.010,-2.108,-0.1177,1.867,172.2,0.004704,1.008
"etaStd[12,12]",0.04906,0.06370,0.9226,-1.924,0.05922,1.786,209.8,0.005731,1.007
"etaStd[12,13]",0.01992,0.07506,0.9638,-2.090,0.04588,1.842,164.9,0.004505,1.024
"etaStd[12,14]",0.003205,0.08968,0.9943,-1.780,-0.04861,1.974,122.9,0.003359,1.042
"etaStd[12,15]",-0.1457,0.05527,0.9453,-1.996,-0.1169,1.704,292.5,0.007992,1.006
"etaStd[12,16]",0.01657,0.06685,0.9611,-1.870,0.006972,1.835,206.7,0.005647,1.016
"etaStd[12,17]",-0.02250,0.08954,1.068,-2.414,0.01781,1.779,142.3,0.003888,1.015
"etaStd[12,18]",0.008006,0.07150,0.9733,-1.930,0.01576,1.775,185.3,0.005063,1.003
"etaStd[12,19]",0.1160,0.08084,1.008,-2.035,0.09751,1.946,155.5,0.004249,1.021
"etaStd[12,20]",-0.09723,0.06722,0.9735,-2.156,-0.1663,1.837,209.7,0.005729,1.010
"etaStd[13,1]",-0.1648,0.05745,0.9558,-2.020,-0.2273,1.611,276.8,0.007562,1.002
"etaStd[13,2]",-0.1249,0.08279,1.014,-2.098,-0.1816,1.789,150.0,0.004099,1.016
"etaStd[13,3]",-0.01285,0.07310,0.9684,-2.087,0.01188,1.719,175.5,0.004795,1.001
"etaStd[13,4]",-0.06382,0.06603,0.9839,-2.169,-0.06892,1.740,222.1,0.006067,1.006
"etaStd[13,5]",0.01277,0.06584,1.006,-2.145,0.05433,1.819,233.3,0.006375,1.004
"etaStd[13,6]",0.001947,0.07903,0.9878,-1.942,-0.02744,1.860,156.2,0.004269,1.017
"etaStd[13,7]",-0.05828,0.08978,0.9759,-1.947,-0.07653,1.806,118.1,0.003228,1.019
"etaStd[13,8]",-0.03323,0.07269,0.9686,-1.891,-0.06716,1.737,177.6,0.004852,1.020
"etaStd[13,9]",-0.05293,0.08981,0.9879,-2.040,-0.08468,1.892,121.0,0.003306,1.023
"etaStd[13,10]",-0.09092,0.07822,1.069,-2.121,-0.08899,1.903,186.8,0.005103,1.018
"etaStd[13,11]",0.04064,0.06773,0.9427,-1.844,0.04328,1.799,193.7,0.005292,1.020
"etaStd[13,12]",-0.008400,0.06880,0.9875,-2.151,0.07189,1.726,206.0,0.005629,1.015
"etaStd[13,13]",0.04596,0.06620,0.9477,-1.829,0.04450,1.848,204.9,0.005599,1.011
"etaStd[13,14]",0.03153,0.06763,1.017,-2.149,0.08083,1.858,226.1,0.006178,1.001
"etaStd[13,15]",0.02128,0.06879,1.003,-2.064,0.03059,1.863,212.6,0.005808,1.021
"etaStd[13,16]",0.1114,0.05703,0.9223,-2.009,0.1149,1.796,261.5,0.007145,1.010
"etaStd[13,17]",0.1454,0.06729,0.9695,-1.772,0.1477,2.071,207.6,0.005671,1.009
"etaStd[13,18]",0.08278,0.06288,0.9086,-1.851,0.07747,1.804,208.8,0.005705,1.007
"etaStd[13,19]",-0.003168,0.06841,0.9500,-1.926,-0.03159,1.748,192.8,0.005268,1.009
"etaStd[13,20]",-0.09086,0.09802,1.039,-2.139,-0.1163,1.915,112.5,0.003072,1.021
"SD[1]",0.3611,0.01547,0.1043,0.1707,0.3511,0.5791,45.46,0.001242,1.108
"SD[2]",0.3156,0.004257,0.05892,0.2206,0.3077,0.4393,191.6,0.005236,1.005
"SD[3]",0.5129,0.009244,0.1106,0.3355,0.5001,0.7477,143.2,0.003913,1.016
"SD[4]",0.3652,0.005614,0.06849,0.2591,0.3537,0.5161,148.9,0.004068,1.011
"SD[5]",0.2868,0.004257,0.05444,0.1931,0.2807,0.3953,163.5,0.004468,1.014
"SD[6]",0.3214,0.005880,0.08044,0.1945,0.3110,0.4974,187.2,0.005113,1.015
"SD[7]",0.2267,0.005901,0.06811,0.1249,0.2125,0.3849,133.2,0.003639,1.039
"SD[8]",0.2299,0.007505,0.08749,0.1152,0.2117,0.4448,135.9,0.003713,1.022
"SD[9]",0.5624,0.008994,0.1271,0.3675,0.5452,0.8506,199.9,0.005460,1.046
"SD[10]",0.3029,0.006227,0.08776,0.1785,0.2865,0.5057,198.6,0.005427,1.017
"SD[11]",0.3034,0.003415,0.05548,0.2137,0.2952,0.4232,263.9,0.007211,1.016
"SD[12]",0.3193,0.007351,0.07962,0.2021,0.3049,0.5024,117.3,0.003205,1.008
"SD[13]",0.2117,0.003226,0.04500,0.1416,0.2049,0.2996,194.6,0.005317,1.028
"SD[14]",0.3410,0.004293,0.05632,0.2482,0.3338,0.4595,172.2,0.004704,1.011
"SD[15]",0.2557,0.006913,0.08178,0.1318,0.2432,0.4342,139.9,0.003823,1.004
"SD[16]",0.2328,0.003383,0.04773,0.1566,0.2273,0.3366,199.1,0.005440,1.007
"SD[17]",0.3694,0.005578,0.06943,0.2464,0.3618,0.5120,154.9,0.004233,1.012
"SD[18]",0.2233,0.005659,0.06834,0.1233,0.2089,0.3816,145.8,0.003984,1.018
"SD[19]",0.3036,0.009306,0.08476,0.1890,0.2860,0.5160,82.97,0.002267,1.041
"SD[20]",0.2386,0.004234,0.06154,0.1499,0.2289,0.3719,211.3,0.005772,1.027
"phiInd[1,1]",1.051,0.01898,0.2370,0.6315,1.035,1.558,155.9,0.004259,1.015
"phiInd[1,2]",1.971,0.02448,0.3026,1.423,1.945,2.635,152.8,0.004174,1.012
"phiInd[1,3]",2.668,0.06330,0.5911,1.727,2.593,4.043,87.19,0.002382,1.047
"phiInd[1,4]",3.312,0.04689,0.5702,2.395,3.205,4.511,147.9,0.004041,1.006
"phiInd[1,5]",1.723,0.03298,0.3184,1.247,1.668,2.555,93.23,0.002547,1.021
"phiInd[1,6]",1.449,0.04659,0.3584,0.9068,1.392,2.164,59.18,0.001617,1.038
"phiInd[1,7]",0.5853,0.02014,0.1540,0.2997,0.5798,0.9048,58.47,0.001598,1.061
"phiInd[1,8]",1.286,0.02033,0.2297,0.8674,1.268,1.783,127.6,0.003487,1.004
"phiInd[1,9]",2.587,0.07285,0.6247,1.593,2.507,4.161,73.54,0.002009,1.028
"phiInd[1,10]",1.041,0.02739,0.2626,0.6300,1.005,1.617,91.89,0.002510,1.032
"phiInd[1,11]",2.334,0.03867,0.4370,1.680,2.260,3.167,127.7,0.003489,1.007
"phiInd[1,12]",1.478,0.02653,0.2814,1.006,1.449,2.092,112.5,0.003072,1.035
"phiInd[1,13]",0.9580,0.01236,0.1200,0.7314,0.9510,1.211,94.26,0.002575,1.033
"phiInd[1,14]",3.047,0.07338,0.6388,2.138,2.956,4.496,75.78,0.002070,1.040
"phiInd[1,15]",0.9384,0.01647,0.2058,0.5415,0.9326,1.357,156.0,0.004263,1.007
"phiInd[1,16]",1.535,0.03645,0.2649,1.092,1.513,2.029,52.83,0.001443,1.046
"phiInd[1,17]",1.867,0.02972,0.3231,1.282,1.842,2.537,118.2,0.003230,1.031
"phiInd[1,18]",0.5835,0.01378,0.1561,0.3050,0.5727,0.9155,128.2,0.003504,1.022
"phiInd[1,19]",0.2945,0.01618,0.1541,0.04358,0.2720,0.6676,90.76,0.002480,1.047
"phiInd[1,20]",0.7331,0.02674,0.2293,0.3890,0.7020,1.291,73.53,0.002009,1.034
"phiInd[2,1]",-0.6309,0.04544,0.2087,-1.061,-0.6339,-0.2510,21.10,0.0005766,1.090
"phiInd[2,2]",-0.4648,0.02387,0.2028,-0.8878,-0.4551,-0.08273,72.13,0.001971,1.047
"phiInd[2,3]",-0.4704,0.02088,0.1914,-0.8753,-0.4676,-0.1231,84.05,0.002296,1.032
"phiInd[2,4]",-0.4958,0.02166,0.1956,-0.9109,-0.5000,-0.1439,81.49,0.002227,1.011
"phiInd[2,5]",-0.4249,0.03028,0.2499,-0.8888,-0.4343,0.06341,68.14,0.001862,1.016
"phiInd[2,6]",-0.4129,0.03505,0.2636,-0.9301,-0.4095,0.07348,56.59,0.001546,1.035
"phiInd[2,7]",-0.6608,0.03399,0.2733,-1.293,-0.6479,-0.1637,64.66,0.001767,1.064
"phiInd[2,8]",-0.5895,0.02417,0.2165,-1.079,-0.5910,-0.1925,80.27,0.002193,1.022
"phiInd[2,9]",-0.3507,0.03152,0.2570,-0.8374,-0.3528,0.1721,66.46,0.001816,1.018
"phiInd[2,10]",-0.5029,0.02255,0.1836,-0.8784,-0.5067,-0.1476,66.29,0.001811,1.041
"phiInd[2,11]",-0.3708,0.02455,0.1888,-0.7315,-0.3738,-0.01531,59.17,0.001616,1.039
"phiInd[2,12]",-0.3491,0.03665,0.3100,-0.9246,-0.3618,0.2412,71.55,0.001955,1.035
"phiInd[2,13]",-0.5182,0.02666,0.2052,-0.9259,-0.5195,-0.1132,59.23,0.001618,1.034
"phiInd[2,14]",-0.4369,0.02483,0.2091,-0.8287,-0.4409,-0.02795,70.90,0.001937,1.034
"phiInd[2,15]",-0.5613,0.02407,0.2207,-1.035,-0.5566,-0.1775,84.12,0.002298,1.036
"phiInd[2,16]",-0.2882,0.03537,0.2083,-0.7387,-0.2777,0.08388,34.67,0.0009472,1.059
"phiInd[2,17]",-0.4855,0.01765,0.1704,-0.8388,-0.4880,-0.1707,93.22,0.002547,1.021
"phiInd[2,18]",-0.6147,0.02393,0.2196,-1.107,-0.6081,-0.2170,84.24,0.002302,1.033
"phiInd[2,19]",-0.6719,0.02867,0.1902,-1.083,-0.6719,-0.3319,44.02,0.001203,1.064
"phiInd[2,20]",-0.3147,0.03690,0.2940,-0.9101,-0.3114,0.2530,63.50,0.001735,1.049
"phiInd[3,1]",-1.858,0.02497,0.1863,-2.272,-1.845,-1.519,55.66,0.001521,1.031
"phiInd[3,2]",-1.590,0.02424,0.1972,-1.936,-1.614,-1.193,66.18,0.001808,1.044
"phiInd[3,3]",-1.803,0.01725,0.1994,-2.193,-1.806,-1.409,133.6,0.003649,1.014
"phiInd[3,4]",-1.538,0.02691,0.1915,-1.877,-1.551,-1.141,50.64,0.001383,1.070
"phiInd[3,5]",-1.507,0.02144,0.1985,-1.846,-1.521,-1.087,85.68,0.002341,1.063
"phiInd[3,6]",-1.590,0.02320,0.2161,-1.963,-1.625,-1.131,86.72,0.002369,1.032
"phiInd[3,7]",-1.699,0.01249,0.1630,-1.996,-1.715,-1.373,170.2,0.004650,1.011
"phiInd[3,8]",-1.864,0.02210,0.1592,-2.184,-1.866,-1.573,51.92,0.001419,1.129
"phiInd[3,9]",-1.561,0.01803,0.2111,-1.919,-1.595,-1.094,137.0,0.003743,1.030
"phiInd[3,10]",-1.973,0.02118,0.1969,-2.436,-1.961,-1.630,86.37,0.002360,1.058
